MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
2025-03-07 02:00:00,송파구,0.0279,0.0319,0.56,0.0031,64.0,45.0
2025-03-07 02:00:00,용산구,0.0289,0.0275,0.62,0.0028,64.0,41.0
2025-03-07 02:00:00,노원구,0.0295,0.0275,0.67,0.0035,78.0,59.0
2025-03-07 02:00:00,강서구,0.0194,0.0426,0.46,0.0029,65.0,44.0
2025-03-07 02:00:00,성북구,0.0358,0.0188,0.86,0.0035,60.0,38.0
2025-03-07 02:00:00,종로구,0.0205,0.0412,0.56,0.0024,67.0,53.0
2025-03-07 02:00:00,도봉구,0.0237,0.039,0.61,0.0039,64.0,37.0
2025-03-07 02:00:00,성동구,0.029,0.0301,0.59,0.0024,57.0,39.0
2025-03-07 02:00:00,강북구,0.0114,0.0414,0.51,0.0024,65.0,46.0
2025-03-07 02:00:00,중구,0.0248,0.031,0.59,0.0029,61.0,52.0
2025-03-07 02:00:00,마포구,0.0304,0.0294,0.53,0.0025,60.0,44.0
2025-03-07 02:00:00,강남구,0.0223,0.0355,0.56,0.0026,63.0,44.0
2025-03-07 02:00:00,서초구,0.0142,0.039,0.46,0.0028,74.0,40.0
2025-03-07 02:00:00,금천구,0.0313,0.0284,0.55,0.0026,61.0,46.0
2025-03-07 02:00:00,동대문구,0.0203,0.0379,0.57,0.0021,68.0,46.0
2025-03-07 02:00:00,동작구,0.0355,0.0268,0.56,0.0022,66.0,48.0
2025-03-07 02:00:00,강동구,0.0389,0.0234,0.82,0.0034,69.0,51.0
2025-03-07 01:00:00,강서구,0.0295,0.0336,0.54,0.0039,72.0,46.0
2025-03-07 01:00:00,노원구,0.0204,0.0406,0.56,0.0032,76.0,55.0
2025-03-07 01:00:00,금천구,0.0319,0.0294,0.55,0.0029,61.0,43.0
2025-03-07 01:00:00,중구,0.026,0.0301,0.58,0.003,62.0,50.0
2025-03-07 01:00:00,강남구,0.0211,0.0376,0.53,0.0025,63.0,44.0
2025-03-07 01:00:00,송파구,0.0259,0.0347,0.54,0.0029,64.0,44.0
2025-03-07 01:00:00,은평구,0.0191,0.0268,0.74,0.0029,59.0,35.0
2025-03-07 01:00:00,동작구,0.0352,0.0288,0.55,0.0023,64.0,48.0
2025-03-07 01:00:00,용산구,0.0291,0.0287,0.63,0.0031,62.0,43.0
2025-03-07 01:00:00,광진구,0.026,0.0398,0.64,0.0031,59.0,43.0
2025-03-07 01:00:00,중랑구,0.0266,0.0278,0.59,0.0032,66.0,47.0
2025-03-07 01:00:00,동대문구,0.0157,0.0435,0.51,0.0025,66.0,43.0
2025-03-07 01:00:00,관악구,0.0233,0.0391,0.52,0.0028,57.0,42.0
2025-03-07 01:00:00,구로구,0.0153,0.0372,0.44,0.003,76.0,47.0
2025-03-07 01:00:00,영등포구,0.0217,0.046,0.49,0.0024,58.0,46.0
2025-03-07 01:00:00,도봉구,0.0214,0.0454,0.57,0.0042,67.0,35.0
2025-03-07 01:00:00,성북구,0.0257,0.0314,0.76,0.0037,55.0,40.0
2025-03-07 01:00:00,서대문구,0.0183,0.0379,1.05,0.0073,59.0,44.0
2025-03-07 01:00:00,강동구,0.0282,0.0355,0.76,0.0035,64.0,49.0
2025-03-07 01:00:00,성동구,0.0266,0.0339,0.55,0.0025,57.0,39.0
2025-03-07 01:00:00,양천구,0.029,0.0367,0.57,0.0031,68.0,52.0
2025-03-07 01:00:00,종로구,0.0167,0.0468,0.52,0.0025,68.0,53.0
2025-03-07 01:00:00,마포구,0.0211,0.0405,0.49,0.0028,58.0,42.0
2025-03-07 01:00:00,서초구,0.0105,0.046,0.43,0.0027,72.0,38.0
2025-03-07 01:00:00,강북구,0.0147,0.0391,0.49,0.0026,66.0,44.0
2025-03-07 00:00:00,중구,0.0184,0.0383,0.52,0.0034,60.0,48.0
2025-03-07 00:00:00,용산구,0.0254,0.0331,0.59,0.0033,63.0,43.0
2025-03-07 00:00:00,양천구,0.0258,0.0393,0.56,0.0032,64.0,48.0
2025-03-07 00:00:00,금천구,0.0278,0.0361,0.55,0.0027,58.0,45.0
2025-03-07 00:00:00,관악구,0.0263,0.0379,0.55,0.0028,63.0,45.0
2025-03-07 00:00:00,강남구,0.0216,0.0373,0.55,0.0022,61.0,44.0
2025-03-07 00:00:00,은평구,0.0219,0.029,0.75,0.0031,60.0,39.0
2025-03-07 00:00:00,송파구,0.0245,0.0372,0.52,0.0025,63.0,40.0
2025-03-07 00:00:00,노원구,0.0131,0.05,0.46,0.0029,75.0,53.0
2025-03-07 00:00:00,강서구,0.0288,0.0356,0.53,0.0045,66.0,43.0
2025-03-07 00:00:00,종로구,0.0175,0.0472,0.52,0.003,66.0,51.0
2025-03-07 00:00:00,성북구,0.0273,0.0324,0.76,0.0037,58.0,39.0
2025-03-07 00:00:00,도봉구,0.0169,0.0522,0.54,0.0043,64.0,38.0
2025-03-07 00:00:00,서대문구,0.0169,0.0414,0.93,0.0066,59.0,40.0
2025-03-07 00:00:00,강북구,0.0144,0.0409,0.49,0.0027,70.0,49.0
2025-03-07 00:00:00,성동구,0.0218,0.04,0.51,0.0027,58.0,35.0
2025-03-07 00:00:00,광진구,0.0235,0.0448,0.6,0.0033,58.0,41.0
2025-03-07 00:00:00,동대문구,0.0145,0.0458,0.48,0.0026,67.0,42.0
2025-03-07 00:00:00,서초구,0.0087,0.0499,0.42,0.0028,66.0,42.0
2025-03-07 00:00:00,강동구,0.0296,0.0363,0.74,0.0035,67.0,42.0
2025-03-07 00:00:00,중랑구,0.0326,0.027,0.61,0.0034,61.0,46.0
2025-03-07 00:00:00,동작구,0.0294,0.037,0.53,0.0027,68.0,44.0
2025-03-07 00:00:00,영등포구,0.0176,0.0484,0.47,0.0026,59.0,42.0
2025-03-07 00:00:00,구로구,0.0152,0.0382,0.43,0.0031,70.0,43.0
2025-03-07 00:00:00,마포구,0.0218,0.0423,0.5,0.0024,59.0,41.0
