MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
2024-01-07 17:00:00,도봉구,0.0037,0.0354,0.32,0.0023,9.0,4.0
2024-01-07 17:00:00,노원구,0.007,0.0283,0.31,0.0024,20.0,9.0
2024-01-07 17:00:00,성동구,0.0079,0.0298,0.26,0.002,7.0,3.0
2024-01-07 17:00:00,중랑구,0.0097,0.0274,0.31,0.0022,17.0,6.0
2024-01-07 17:00:00,강동구,0.0093,0.0299,0.66,0.0023,10.0,1.0
2024-01-07 17:00:00,광진구,0.0079,0.0308,0.16,0.0023,14.0,8.0
2024-01-07 16:00:00,영등포구,0.0084,0.0345,0.33,0.0027,12.0,4.0
2024-01-07 16:00:00,관악구,0.0089,0.0301,0.33,0.0023,15.0,6.0
2024-01-07 16:00:00,구로구,0.0059,0.0266,0.34,0.0025,9.0,5.0
2024-01-07 16:00:00,용산구,0.0064,0.0291,0.37,0.0022,13.0,3.0
2024-01-07 16:00:00,강서구,0.0088,0.0316,0.33,0.0032,10.0,3.0
2024-01-07 16:00:00,송파구,0.0101,0.0318,0.35,0.0026,20.0,10.0
2024-01-07 16:00:00,도봉구,0.0033,0.0369,0.31,0.0023,9.0,4.0
2024-01-07 16:00:00,은평구,0.0078,0.0263,0.0,0.0027,11.0,9.0
2024-01-07 16:00:00,강북구,0.0043,0.0338,0.3,0.0022,11.0,4.0
2024-01-07 16:00:00,중랑구,0.0072,0.03,0.28,0.0021,9.0,4.0
2024-01-07 16:00:00,강남구,0.008,0.032,0.3,0.003,18.0,8.0
2024-01-07 16:00:00,금천구,0.0078,0.034,0.44,0.0023,15.0,9.0
2024-01-07 16:00:00,서대문구,0.0068,0.0321,0.45,0.0029,10.0,4.0
2024-01-07 16:00:00,동작구,0.0075,0.0324,0.28,0.0022,16.0,8.0
2024-01-07 16:00:00,종로구,0.0073,0.0336,0.34,0.0026,13.0,10.0
2024-01-07 16:00:00,성북구,0.0028,0.0319,0.41,0.0023,11.0,3.0
2024-01-07 16:00:00,동대문구,0.0081,0.0313,0.31,0.0028,15.0,6.0
2024-01-07 16:00:00,강동구,0.0083,0.0319,0.67,0.0024,12.0,1.0
2024-01-07 16:00:00,성동구,0.0064,0.032,0.26,0.0021,15.0,7.0
2024-01-07 16:00:00,서초구,0.0073,0.0309,0.27,0.0029,0.0,5.0
2024-01-07 16:00:00,노원구,0.0066,0.0298,0.32,0.0024,19.0,11.0
2024-01-07 16:00:00,중구,0.0081,0.0314,0.31,0.0032,10.0,7.0
2024-01-07 16:00:00,광진구,0.0077,0.0316,0.18,0.0025,14.0,6.0
2024-01-07 16:00:00,양천구,0.0098,0.0312,0.35,0.0025,16.0,8.0
2024-01-07 16:00:00,마포구,0.0125,0.0294,0.35,0.0026,15.0,5.0
2024-01-07 15:00:00,동작구,0.0073,0.0326,0.27,0.0024,26.0,10.0
2024-01-07 15:00:00,서초구,0.007,0.0313,0.3,0.0031,0.0,6.0
2024-01-07 15:00:00,강남구,0.009,0.031,0.3,0.003,20.0,7.0
2024-01-07 15:00:00,광진구,0.007,0.0329,0.19,0.0025,15.0,6.0
2024-01-07 15:00:00,중랑구,0.007,0.0305,0.29,0.0023,13.0,6.0
2024-01-07 15:00:00,동대문구,0.0077,0.0319,0.33,0.0031,15.0,6.0
2024-01-07 15:00:00,성동구,0.006,0.0325,0.28,0.0027,14.0,5.0
2024-01-07 15:00:00,노원구,0.006,0.0308,0.31,0.0023,19.0,9.0
2024-01-07 15:00:00,관악구,0.009,0.0306,0.35,0.0026,20.0,8.0
2024-01-07 15:00:00,송파구,0.01,0.0327,0.37,0.0026,22.0,15.0
2024-01-07 15:00:00,강서구,0.008,0.033,0.33,0.003,18.0,4.0
2024-01-07 15:00:00,서대문구,0.0058,0.0331,0.46,0.003,14.0,6.0
2024-01-07 15:00:00,중구,0.0077,0.0321,0.3,0.0028,14.0,8.0
2024-01-07 15:00:00,강북구,0.0044,0.0344,0.32,0.0021,13.0,6.0
2024-01-07 15:00:00,영등포구,0.008,0.0352,0.35,0.0028,14.0,10.0
2024-01-07 15:00:00,종로구,0.007,0.0343,0.34,0.0027,17.0,8.0
2024-01-07 15:00:00,구로구,0.006,0.0271,0.36,0.0028,21.0,8.0
2024-01-07 15:00:00,마포구,0.0139,0.0298,0.35,0.003,22.0,11.0
2024-01-07 15:00:00,성북구,0.0026,0.0322,0.42,0.0025,10.0,3.0
2024-01-07 15:00:00,금천구,0.0074,0.0339,0.36,0.0022,21.0,10.0
2024-01-07 15:00:00,용산구,0.0067,0.0296,0.35,0.0024,18.0,8.0
2024-01-07 15:00:00,도봉구,0.0033,0.0376,0.32,0.0024,12.0,5.0
2024-01-07 15:00:00,은평구,0.0074,0.0272,0.0,0.0028,16.0,6.0
2024-01-07 15:00:00,양천구,0.0087,0.0326,0.36,0.003,19.0,11.0
2024-01-07 15:00:00,강동구,0.0073,0.0332,0.67,0.0024,17.0,2.0
2024-01-07 14:00:00,마포구,0.01,0.0323,0.34,0.0029,23.0,13.0
2024-01-07 14:00:00,동작구,0.0074,0.032,0.29,0.0026,19.0,10.0
2024-01-07 14:00:00,강남구,0.006,0.033,0.3,0.003,17.0,9.0
2024-01-07 14:00:00,중구,0.0071,0.0328,0.31,0.003,14.0,8.0
2024-01-07 14:00:00,강동구,0.0077,0.0332,0.67,0.0026,12.0,1.0
2024-01-07 14:00:00,종로구,0.0065,0.0352,0.33,0.0025,17.0,7.0
2024-01-07 14:00:00,강북구,0.0045,0.035,0.31,0.0022,17.0,7.0
2024-01-07 14:00:00,은평구,0.0064,0.0285,0.0,0.003,17.0,6.0
2024-01-07 14:00:00,강서구,0.0084,0.0318,0.36,0.0034,18.0,6.0
2024-01-07 14:00:00,용산구,0.006,0.0301,0.38,0.0024,18.0,6.0
2024-01-07 14:00:00,관악구,0.008,0.0306,0.37,0.0025,20.0,8.0
2024-01-07 14:00:00,영등포구,0.0083,0.0346,0.35,0.003,16.0,8.0
2024-01-07 14:00:00,광진구,0.0062,0.0335,0.17,0.0026,16.0,6.0
2024-01-07 14:00:00,양천구,0.0089,0.0317,0.38,0.0029,19.0,9.0
2024-01-07 14:00:00,구로구,0.0057,0.0269,0.37,0.0029,22.0,9.0
2024-01-07 14:00:00,송파구,0.0082,0.0342,0.34,0.0025,24.0,10.0
2024-01-07 14:00:00,금천구,0.0078,0.0334,0.46,0.0025,30.0,13.0
2024-01-07 14:00:00,성북구,0.0031,0.0321,0.44,0.0026,12.0,6.0
2024-01-07 14:00:00,노원구,0.0057,0.0311,0.31,0.0027,22.0,13.0
2024-01-07 14:00:00,성동구,0.0064,0.0323,0.28,0.0027,18.0,7.0
2024-01-07 14:00:00,중랑구,0.0069,0.0306,0.31,0.0025,14.0,9.0
2024-01-07 14:00:00,도봉구,0.0031,0.038,0.33,0.0026,14.0,6.0
2024-01-07 14:00:00,서초구,0.0059,0.032,0.3,0.0031,0.0,4.0
2024-01-07 14:00:00,서대문구,0.0064,0.0332,0.47,0.0031,19.0,9.0
2024-01-07 14:00:00,동대문구,0.0074,0.0326,0.32,0.0031,17.0,6.0
2024-01-07 13:00:00,성동구,0.006,0.0312,0.28,0.003,22.0,8.0
2024-01-07 13:00:00,동작구,0.0069,0.031,0.3,0.0026,22.0,12.0
2024-01-07 13:00:00,중랑구,0.0081,0.0295,0.32,0.0027,17.0,10.0
2024-01-07 13:00:00,동대문구,0.0078,0.0314,0.32,0.0035,19.0,8.0
2024-01-07 13:00:00,마포구,0.0093,0.0317,0.34,0.0028,29.0,17.0
2024-01-07 13:00:00,노원구,0.0066,0.03,0.33,0.0026,24.0,14.0
2024-01-07 13:00:00,성북구,0.003,0.0314,0.46,0.0028,17.0,10.0
2024-01-07 13:00:00,금천구,0.0076,0.0322,0.39,0.0025,22.0,13.0
2024-01-07 13:00:00,송파구,0.0088,0.0322,0.35,0.0028,26.0,19.0
2024-01-07 13:00:00,구로구,0.0058,0.0256,0.37,0.0031,24.0,14.0
2024-01-07 13:00:00,양천구,0.0094,0.0303,0.38,0.0031,25.0,14.0
2024-01-07 13:00:00,광진구,0.0067,0.0322,0.19,0.0029,17.0,7.0
2024-01-07 13:00:00,영등포구,0.0087,0.0333,0.35,0.0027,20.0,9.0
2024-01-07 13:00:00,관악구,0.0079,0.0296,0.36,0.0027,23.0,10.0
2024-01-07 13:00:00,서대문구,0.0064,0.032,0.48,0.0035,22.0,10.0
2024-01-07 13:00:00,용산구,0.0066,0.0284,0.37,0.0027,20.0,10.0
2024-01-07 13:00:00,강서구,0.009,0.031,0.4,0.003,24.0,8.0
2024-01-07 13:00:00,은평구,0.0063,0.0279,0.0,0.0031,19.0,6.0
2024-01-07 13:00:00,강북구,0.0042,0.0344,0.32,0.0025,28.0,11.0
2024-01-07 13:00:00,종로구,0.0071,0.0337,0.34,0.003,22.0,9.0
2024-01-07 13:00:00,강동구,0.0082,0.0317,0.68,0.0029,10.0,1.0
2024-01-07 13:00:00,중구,0.0077,0.0312,0.32,0.003,11.0,6.0
2024-01-07 13:00:00,강남구,0.007,0.031,0.3,0.003,21.0,9.0
2024-01-07 13:00:00,서초구,0.0049,0.0316,0.28,0.0033,0.0,4.0
2024-01-07 13:00:00,도봉구,0.0034,0.0371,0.35,0.0028,10.0,6.0
2024-01-07 12:00:00,마포구,0.0086,0.0301,0.35,0.0027,31.0,19.0
2024-01-07 12:00:00,강남구,0.007,0.03,0.3,0.004,21.0,7.0
2024-01-07 12:00:00,강동구,0.0082,0.0308,0.68,0.0031,16.0,4.0
2024-01-07 12:00:00,강북구,0.0045,0.0334,0.33,0.0024,25.0,12.0
2024-01-07 12:00:00,강서구,0.0088,0.029,0.37,0.0034,19.0,7.0
2024-01-07 12:00:00,관악구,0.008,0.0276,0.37,0.003,22.0,10.0
2024-01-07 12:00:00,광진구,0.0064,0.032,0.18,0.003,22.0,8.0
2024-01-07 12:00:00,구로구,0.0063,0.0241,0.37,0.0033,24.0,6.0
2024-01-07 12:00:00,금천구,0.0077,0.0301,0.39,0.0026,21.0,10.0
2024-01-07 12:00:00,노원구,0.0066,0.0287,0.34,0.0028,22.0,13.0
2024-01-07 12:00:00,도봉구,0.0036,0.0357,0.36,0.003,17.0,9.0
2024-01-07 12:00:00,동대문구,0.0078,0.031,0.33,0.0038,19.0,8.0
2024-01-07 12:00:00,동작구,0.0077,0.0287,0.31,0.003,23.0,13.0
2024-01-07 12:00:00,서대문구,0.0069,0.0306,0.51,0.0036,18.0,11.0
2024-01-07 12:00:00,서초구,0.005,0.0297,0.29,0.0035,0.0,6.0
2024-01-07 12:00:00,성동구,0.006,0.0305,0.29,0.0028,21.0,10.0
2024-01-07 12:00:00,성북구,0.002,0.0318,0.43,0.003,20.0,7.0
2024-01-07 12:00:00,송파구,0.0085,0.0314,0.35,0.0027,28.0,16.0
2024-01-07 12:00:00,양천구,0.0096,0.0286,0.38,0.0032,22.0,10.0
2024-01-07 12:00:00,영등포구,0.0088,0.0317,0.35,0.0029,20.0,9.0
2024-01-07 12:00:00,용산구,0.0073,0.0266,0.4,0.0029,27.0,12.0
2024-01-07 12:00:00,은평구,0.007,0.027,0.0,0.0032,18.0,6.0
2024-01-07 12:00:00,종로구,0.0071,0.0329,0.34,0.003,22.0,10.0
2024-01-07 12:00:00,중구,0.0073,0.0304,0.33,0.0034,16.0,8.0
2024-01-07 12:00:00,중랑구,0.0087,0.0284,0.32,0.0027,16.0,10.0
2024-01-07 11:00:00,강남구,0.008,0.029,0.3,0.003,22.0,13.0
2024-01-07 11:00:00,동대문구,0.0089,0.0284,0.36,0.004,22.0,11.0
2024-01-07 11:00:00,송파구,0.0097,0.0282,0.38,0.0028,24.0,16.0
2024-01-07 11:00:00,서초구,0.0062,0.0275,0.32,0.0034,0.0,9.0
2024-01-07 11:00:00,중구,0.0083,0.029,0.34,0.0034,22.0,16.0
2024-01-07 11:00:00,영등포구,0.0098,0.0293,0.39,0.0033,21.0,14.0
2024-01-07 11:00:00,금천구,0.009,0.0291,0.41,0.0028,21.0,10.0
2024-01-07 11:00:00,은평구,0.0077,0.0255,0.0,0.0033,31.0,7.0
2024-01-07 11:00:00,성북구,0.0035,0.0281,0.49,0.003,20.0,14.0
2024-01-07 11:00:00,마포구,0.01,0.0272,0.38,0.0028,29.0,20.0
2024-01-07 11:00:00,구로구,0.0068,0.0226,0.38,0.0033,28.0,10.0
2024-01-07 11:00:00,강북구,0.005,0.0301,0.38,0.0029,26.0,14.0
2024-01-07 11:00:00,중랑구,0.0097,0.0253,0.36,0.0029,21.0,13.0
2024-01-07 11:00:00,서대문구,0.0072,0.0293,0.52,0.0037,25.0,11.0
2024-01-07 11:00:00,동작구,0.0095,0.0262,0.35,0.0028,23.0,15.0
2024-01-07 11:00:00,노원구,0.0077,0.0259,0.38,0.003,22.0,15.0
2024-01-07 11:00:00,종로구,0.0073,0.0308,0.37,0.0032,21.0,15.0
2024-01-07 11:00:00,용산구,0.0073,0.0258,0.45,0.0028,23.0,8.0
2024-01-07 11:00:00,양천구,0.0116,0.0263,0.4,0.003,26.0,14.0
2024-01-07 11:00:00,성동구,0.007,0.0278,0.32,0.0029,23.0,11.0
2024-01-07 11:00:00,광진구,0.0084,0.0285,0.22,0.0031,23.0,10.0
2024-01-07 11:00:00,강동구,0.0099,0.0273,0.72,0.0031,20.0,9.0
2024-01-07 11:00:00,강서구,0.0094,0.0275,0.37,0.0035,24.0,9.0
2024-01-07 11:00:00,관악구,0.0097,0.0257,0.39,0.003,20.0,11.0
2024-01-07 11:00:00,도봉구,0.0045,0.0327,0.42,0.0033,18.0,14.0
2024-01-07 10:00:00,성북구,0.0049,0.026,0.51,0.0031,19.0,19.0
2024-01-07 10:00:00,구로구,0.0082,0.0207,0.41,0.0033,27.0,14.0
2024-01-07 10:00:00,서대문구,0.01,0.0254,0.59,0.0037,20.0,14.0
2024-01-07 10:00:00,양천구,0.0138,0.0235,0.46,0.003,27.0,15.0
2024-01-07 10:00:00,관악구,0.011,0.0237,0.43,0.0025,24.0,12.0
2024-01-07 10:00:00,동대문구,0.0123,0.0239,0.45,0.003,25.0,15.0
2024-01-07 10:00:00,강동구,0.0126,0.0241,0.79,0.003,17.0,11.0
2024-01-07 10:00:00,중구,0.012,0.0241,0.4,0.0033,20.0,14.0
2024-01-07 10:00:00,영등포구,0.0124,0.0256,0.43,0.0035,20.0,15.0
2024-01-07 10:00:00,서초구,0.0099,0.0236,0.35,0.0033,0.0,13.0
2024-01-07 10:00:00,도봉구,0.0054,0.031,0.45,0.0033,17.0,11.0
2024-01-07 10:00:00,성동구,0.0103,0.0238,0.36,0.0029,24.0,14.0
2024-01-07 10:00:00,강남구,0.01,0.026,0.4,0.003,24.0,16.0
2024-01-07 10:00:00,종로구,0.0088,0.0278,0.41,0.0031,26.0,17.0
2024-01-07 10:00:00,노원구,0.0096,0.0237,0.4,0.0032,21.0,11.0
2024-01-07 10:00:00,광진구,0.0105,0.0261,0.28,0.0031,26.0,14.0
2024-01-07 10:00:00,강북구,0.005,0.0293,0.37,0.0027,23.0,15.0
2024-01-07 10:00:00,중랑구,0.0134,0.0222,0.4,0.0031,21.0,13.0
2024-01-07 10:00:00,용산구,0.0093,0.0233,0.41,0.0027,27.0,17.0
2024-01-07 10:00:00,은평구,0.012,0.0211,0.0,0.0033,24.0,14.0
2024-01-07 10:00:00,금천구,0.0112,0.0264,0.41,0.0026,19.0,11.0
2024-01-07 10:00:00,동작구,0.0106,0.0249,0.36,0.0026,21.0,14.0
2024-01-07 10:00:00,마포구,0.0122,0.0243,0.41,0.0026,25.0,12.0
2024-01-07 10:00:00,강서구,0.0153,0.022,0.43,0.0037,21.0,11.0
2024-01-07 10:00:00,송파구,0.0114,0.0253,0.39,0.0028,24.0,14.0
2024-01-07 09:00:00,종로구,0.0146,0.0203,0.55,0.0027,33.0,29.0
2024-01-07 09:00:00,서초구,0.0093,0.023,0.37,0.0033,0.0,14.0
2024-01-07 09:00:00,구로구,0.0102,0.0186,0.45,0.0032,28.0,15.0
2024-01-07 09:00:00,노원구,0.0111,0.0218,0.42,0.003,25.0,16.0
2024-01-07 09:00:00,은평구,0.0179,0.0154,0.0,0.0032,31.0,25.0
2024-01-07 09:00:00,성북구,0.0108,0.0205,0.6,0.0031,26.0,19.0
2024-01-07 09:00:00,중랑구,0.0178,0.0181,0.47,0.003,27.0,22.0
2024-01-07 09:00:00,송파구,0.0169,0.0199,0.48,0.003,30.0,24.0
2024-01-07 09:00:00,도봉구,0.0087,0.027,0.53,0.0034,24.0,19.0
2024-01-07 09:00:00,마포구,0.0132,0.0226,0.44,0.0025,26.0,18.0
2024-01-07 09:00:00,관악구,0.0143,0.0208,0.46,0.0028,30.0,18.0
2024-01-07 09:00:00,강동구,0.0187,0.0184,0.88,0.0031,31.0,20.0
2024-01-07 09:00:00,동작구,0.0134,0.022,0.42,0.0027,28.0,17.0
2024-01-07 09:00:00,중구,0.016,0.0198,0.49,0.0034,30.0,26.0
2024-01-07 09:00:00,강북구,0.007,0.0266,0.4,0.003,25.0,18.0
2024-01-07 09:00:00,금천구,0.0128,0.023,0.49,0.0027,26.0,18.0
2024-01-07 09:00:00,동대문구,0.0147,0.0208,0.52,0.0039,33.0,24.0
2024-01-07 09:00:00,서대문구,0.0169,0.0186,0.73,0.0037,31.0,22.0
2024-01-07 09:00:00,영등포구,0.0163,0.0217,0.49,0.0032,27.0,19.0
2024-01-07 09:00:00,성동구,0.0119,0.0207,0.43,0.0029,30.0,19.0
2024-01-07 09:00:00,광진구,0.0152,0.0219,0.37,0.0028,35.0,22.0
2024-01-07 09:00:00,용산구,0.0142,0.0181,0.5,0.0029,34.0,20.0
2024-01-07 09:00:00,강서구,0.0214,0.0166,0.49,0.0042,31.0,18.0
2024-01-07 09:00:00,양천구,0.0175,0.0199,0.52,0.0032,31.0,22.0
2024-01-07 09:00:00,강남구,0.013,0.022,0.4,0.003,31.0,24.0
2024-01-07 08:00:00,서대문구,0.0164,0.0182,0.79,0.0037,32.0,24.0
2024-01-07 08:00:00,중랑구,0.0205,0.0158,0.55,0.0023,31.0,25.0
2024-01-07 08:00:00,도봉구,0.0097,0.0257,0.64,0.0034,31.0,22.0
2024-01-07 08:00:00,영등포구,0.0144,0.0229,0.51,0.0033,29.0,22.0
2024-01-07 08:00:00,강북구,0.0102,0.0234,0.5,0.0029,34.0,26.0
2024-01-07 08:00:00,마포구,0.0161,0.0188,0.52,0.0026,28.0,23.0
2024-01-07 08:00:00,성동구,0.0111,0.0206,0.49,0.002,34.0,24.0
2024-01-07 08:00:00,양천구,0.0187,0.0181,0.55,0.0037,34.0,27.0
2024-01-07 08:00:00,노원구,0.0096,0.0231,0.42,0.0032,29.0,18.0
2024-01-07 08:00:00,종로구,0.0143,0.0194,0.6,0.0025,40.0,32.0
2024-01-07 08:00:00,송파구,0.0158,0.0202,0.53,0.0026,34.0,24.0
2024-01-07 08:00:00,관악구,0.0126,0.0213,0.49,0.0031,34.0,20.0
2024-01-07 08:00:00,성북구,0.0115,0.0192,0.67,0.003,35.0,27.0
2024-01-07 08:00:00,용산구,0.0142,0.0181,0.55,0.0027,38.0,28.0
2024-01-07 08:00:00,강서구,0.0173,0.0195,0.52,0.0041,33.0,22.0
2024-01-07 08:00:00,강남구,0.014,0.021,0.5,0.003,34.0,26.0
2024-01-07 08:00:00,금천구,0.0143,0.0229,0.5,0.0027,30.0,22.0
2024-01-07 08:00:00,광진구,0.0166,0.0206,0.44,0.0026,37.0,27.0
2024-01-07 08:00:00,강동구,0.0157,0.0207,0.88,0.0032,32.0,24.0
2024-01-07 08:00:00,구로구,0.0107,0.0181,0.48,0.0034,30.0,24.0
2024-01-07 08:00:00,동대문구,0.0159,0.0192,0.6,0.0033,37.0,27.0
2024-01-07 08:00:00,중구,0.0178,0.0182,0.6,0.0032,34.0,29.0
2024-01-07 08:00:00,동작구,0.0148,0.0204,0.47,0.0027,34.0,25.0
2024-01-07 08:00:00,서초구,0.0094,0.0222,0.43,0.0032,0.0,18.0
2024-01-07 08:00:00,은평구,0.0161,0.0154,0.0,0.0031,42.0,25.0
2024-01-07 07:00:00,구로구,0.0108,0.0179,0.52,0.0029,38.0,30.0
2024-01-07 07:00:00,성동구,0.0097,0.0227,0.5,0.0019,39.0,23.0
2024-01-07 07:00:00,은평구,0.0137,0.0172,0.0,0.0032,40.0,33.0
2024-01-07 07:00:00,마포구,0.0153,0.0199,0.56,0.0025,36.0,27.0
2024-01-07 07:00:00,도봉구,0.0096,0.0266,0.72,0.0032,36.0,29.0
2024-01-07 07:00:00,금천구,0.0139,0.0233,0.55,0.0027,37.0,31.0
2024-01-07 07:00:00,중구,0.0128,0.0223,0.55,0.003,38.0,29.0
2024-01-07 07:00:00,강북구,0.0079,0.0257,0.54,0.0025,42.0,32.0
2024-01-07 07:00:00,광진구,0.0138,0.0234,0.45,0.0027,40.0,29.0
2024-01-07 07:00:00,동대문구,0.0135,0.0214,0.62,0.0037,41.0,30.0
2024-01-07 07:00:00,종로구,0.011,0.0235,0.58,0.0027,41.0,32.0
2024-01-07 07:00:00,강동구,0.0151,0.0222,0.93,0.0035,38.0,29.0
2024-01-07 07:00:00,서초구,0.0092,0.0225,0.48,0.003,0.0,25.0
2024-01-07 07:00:00,양천구,0.0175,0.0192,0.58,0.0031,38.0,31.0
2024-01-07 07:00:00,용산구,0.0115,0.0202,0.57,0.0026,36.0,24.0
2024-01-07 07:00:00,송파구,0.0137,0.023,0.55,0.0024,37.0,17.0
2024-01-07 07:00:00,성북구,0.0094,0.0214,0.7,0.0031,36.0,28.0
2024-01-07 07:00:00,영등포구,0.0153,0.0228,0.56,0.0029,37.0,28.0
2024-01-07 07:00:00,노원구,0.0121,0.0217,0.53,0.0027,45.0,33.0
2024-01-07 07:00:00,서대문구,0.0144,0.0202,0.83,0.0035,34.0,30.0
2024-01-07 07:00:00,중랑구,0.0146,0.0202,0.57,0.0029,38.0,30.0
2024-01-07 07:00:00,관악구,0.0122,0.0213,0.55,0.0025,43.0,25.0
2024-01-07 07:00:00,강서구,0.015,0.0212,0.56,0.0032,45.0,25.0
2024-01-07 07:00:00,동작구,0.015,0.0214,0.52,0.0024,41.0,28.0
2024-01-07 07:00:00,강남구,0.012,0.023,0.5,0.003,40.0,29.0
2024-01-07 06:00:00,광진구,0.0132,0.0256,0.46,0.0027,41.0,25.0
2024-01-07 06:00:00,영등포구,0.0151,0.0245,0.58,0.003,35.0,25.0
2024-01-07 06:00:00,마포구,0.0147,0.0218,0.58,0.0021,32.0,23.0
2024-01-07 06:00:00,서대문구,0.0177,0.0203,0.88,0.0034,40.0,29.0
2024-01-07 06:00:00,동대문구,0.0124,0.0243,0.61,0.0034,41.0,27.0
2024-01-07 06:00:00,중랑구,0.0153,0.0211,0.58,0.0028,35.0,28.0
2024-01-07 06:00:00,강동구,0.0147,0.0239,0.94,0.0035,42.0,31.0
2024-01-07 06:00:00,서초구,0.0084,0.0246,0.48,0.003,0.0,27.0
2024-01-07 06:00:00,도봉구,0.0078,0.0295,0.74,0.0033,39.0,32.0
2024-01-07 06:00:00,중구,0.0147,0.0233,0.55,0.003,32.0,26.0
2024-01-07 06:00:00,강북구,0.0081,0.0268,0.57,0.0026,41.0,30.0
2024-01-07 06:00:00,동작구,0.0148,0.0235,0.52,0.0025,41.0,29.0
2024-01-07 06:00:00,성동구,0.0113,0.024,0.49,0.0023,36.0,22.0
2024-01-07 06:00:00,노원구,0.0116,0.0229,0.59,0.0027,43.0,28.0
2024-01-07 06:00:00,종로구,0.0116,0.0251,0.62,0.0025,38.0,29.0
2024-01-07 06:00:00,강서구,0.0223,0.0178,0.57,0.0034,40.0,23.0
2024-01-07 06:00:00,성북구,0.0068,0.0253,0.71,0.003,42.0,28.0
2024-01-07 06:00:00,금천구,0.0156,0.0238,0.54,0.0027,38.0,27.0
2024-01-07 06:00:00,은평구,0.0128,0.0196,0.0,0.0031,44.0,25.0
2024-01-07 06:00:00,송파구,0.0125,0.0265,0.54,0.0019,39.0,23.0
2024-01-07 06:00:00,관악구,0.0139,0.0219,0.57,0.0022,39.0,23.0
2024-01-07 06:00:00,구로구,0.0097,0.0201,0.53,0.0027,42.0,25.0
2024-01-07 06:00:00,용산구,0.0135,0.0208,0.58,0.0025,39.0,25.0
2024-01-07 06:00:00,양천구,0.0171,0.0216,0.6,0.0027,40.0,29.0
2024-01-07 06:00:00,강남구,0.012,0.025,0.5,0.003,36.0,25.0
2024-01-07 05:00:00,송파구,0.012,0.0283,0.55,0.0026,35.0,23.0
2024-01-07 05:00:00,동작구,0.0141,0.0257,0.49,0.0024,38.0,25.0
2024-01-07 05:00:00,서대문구,0.0141,0.0246,0.8,0.0034,34.0,23.0
2024-01-07 05:00:00,동대문구,0.0127,0.0257,0.61,0.0037,43.0,27.0
2024-01-07 05:00:00,서초구,0.0075,0.0276,0.45,0.0029,0.0,19.0
2024-01-07 05:00:00,도봉구,0.0076,0.0316,0.73,0.0034,39.0,30.0
2024-01-07 05:00:00,성동구,0.0099,0.0262,0.5,0.0023,35.0,21.0
2024-01-07 05:00:00,노원구,0.0114,0.0254,0.57,0.0029,42.0,25.0
2024-01-07 05:00:00,성북구,0.0066,0.027,0.71,0.003,39.0,28.0
2024-01-07 05:00:00,금천구,0.0146,0.0222,0.44,0.0022,35.0,25.0
2024-01-07 05:00:00,양천구,0.0192,0.0216,0.6,0.0027,39.0,27.0
2024-01-07 05:00:00,구로구,0.0103,0.021,0.52,0.0026,39.0,24.0
2024-01-07 05:00:00,영등포구,0.0139,0.0274,0.54,0.0032,32.0,23.0
2024-01-07 05:00:00,광진구,0.0127,0.0275,0.46,0.0027,40.0,24.0
2024-01-07 05:00:00,용산구,0.0134,0.023,0.57,0.0023,34.0,22.0
2024-01-07 05:00:00,강남구,0.012,0.028,0.5,0.003,36.0,29.0
2024-01-07 05:00:00,관악구,0.0147,0.0234,0.55,0.0022,38.0,21.0
2024-01-07 05:00:00,은평구,0.0134,0.0209,0.0,0.0031,42.0,24.0
2024-01-07 05:00:00,강서구,0.0139,0.0255,0.54,0.0033,41.0,19.0
2024-01-07 05:00:00,종로구,0.0104,0.0282,0.57,0.0026,36.0,27.0
2024-01-07 05:00:00,강북구,0.0076,0.0292,0.58,0.003,41.0,29.0
2024-01-07 05:00:00,중구,0.015,0.0249,0.52,0.0031,31.0,27.0
2024-01-07 05:00:00,강동구,0.013,0.027,0.93,0.0038,36.0,21.0
2024-01-07 05:00:00,중랑구,0.0136,0.0241,0.57,0.0028,35.0,24.0
2024-01-07 05:00:00,마포구,0.015,0.0244,0.54,0.0021,29.0,22.0
2024-01-07 04:00:00,양천구,0.0175,0.0252,0.56,0.0025,34.0,23.0
2024-01-07 04:00:00,금천구,0.0084,0.0236,0.37,0.0018,30.0,20.0
2024-01-07 04:00:00,노원구,0.0096,0.0287,0.49,0.003,34.0,20.0
2024-01-07 04:00:00,송파구,0.0112,0.0307,0.52,0.0026,30.0,15.0
2024-01-07 04:00:00,종로구,0.009,0.0311,0.56,0.0025,33.0,22.0
2024-01-07 04:00:00,중구,0.0139,0.0276,0.49,0.0027,27.0,21.0
2024-01-07 04:00:00,동대문구,0.0105,0.029,0.57,0.0035,34.0,19.0
2024-01-07 04:00:00,영등포구,0.0127,0.0305,0.51,0.0029,30.0,20.0
2024-01-07 04:00:00,은평구,0.0106,0.024,0.0,0.003,31.0,21.0
2024-01-07 04:00:00,마포구,0.0138,0.0267,0.51,0.0024,26.0,18.0
2024-01-07 04:00:00,성동구,0.009,0.0286,0.46,0.0019,29.0,17.0
2024-01-07 04:00:00,관악구,0.0145,0.0259,0.52,0.0024,33.0,18.0
2024-01-07 04:00:00,서초구,0.0063,0.0301,0.43,0.0029,0.0,21.0
